model,response_model,image_path,zpid,room_type,replicate,score,level,confidence,valid,room_type_judgment,reasoning,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,thought_tokens,latency_s,cost_usd,error
gemini-2.5-flash,gemini-2.5-flash,images/457917688/457917688_2.jpg,457917688,kitchen,4,4.7,5,0.9,True,kitchen,"The kitchen features modern two-tone flat-panel cabinetry, stainless steel appliances, granite countertops, and a decorative mosaic tile backsplash. While compact and lacking an island, the finishes are updated and cohesive, placing it above typical mid-range.",980,823,0,0,720,6.15,0.002351,
gemini-2.5-flash,gemini-2.5-flash,images/457917688/457917688_2.jpg,457917688,kitchen,5,4.7,5,0.9,True,kitchen,"This kitchen features modern two-tone flat-panel cabinetry, stainless steel appliances, and what appears to be granite countertops with a decorative mosaic tile backsplash. The overall design is cohesive and updated, placing it above a basic mid-range update, but it lacks a larger island or more premium architectural details to reach a higher luxury level.",980,912,0,0,791,6.544,0.002574,
claude-sonnet-4-6,claude-sonnet-4-6,images/64547202/64547202_16.jpg,64547202,bathroom,4,2.5,3,0.82,True,bathroom,"The bathroom features a basic white vanity cabinet with a simple white countertop/sink, a standard medicine cabinet with mirror, plain ceramic wall tile, a shower curtain (indicating a tub-shower combo rather than a walk-in glass shower), and a small wall-mounted shelf. The fixtures are basic chrome, and the overall design is dated but clean and functional. This aligns closely with Level 2-3 — builder-grade or slightly above, with no notable upgrades or premium materials.",3417,227,3393,0,0,5.783,0.004495,
gemini-2.5-flash,gemini-2.5-flash,images/457917688/457917688_2.jpg,457917688,kitchen,3,4.7,5,0.9,True,kitchen,"This kitchen features modern two-tone flat-panel cabinetry, stainless steel appliances, and what appears to be granite countertops with a decorative mosaic tile backsplash. The overall design is cohesive and updated, placing it above a basic mid-range update, but it lacks a larger island or more premium architectural details to reach a higher luxury level.",980,912,674,0,791,9.417,0.002422,
claude-sonnet-4-6,claude-sonnet-4-6,images/64547202/64547202_16.jpg,64547202,bathroom,5,2.5,3,0.82,True,bathroom,"The bathroom features a basic white vanity cabinet with a simple white countertop/sink, a standard medicine cabinet with mirror, plain ceramic wall tile, a shower curtain (indicating a tub-shower combo rather than a walk-in glass shower), and a small wall-mounted shelf. The fixtures are basic chrome, and the overall design is dated but clean and functional. This aligns closely with Level 2-3 — builder-grade or slightly above, with no notable upgrades or premium materials.",3417,227,3393,0,0,6.829,0.004495,
gpt-4o,gpt-4o-2024-08-06,images/444358981/444358981_10.jpg,444358981,bathroom,3,3.2,3,0.9,True,bathroom,"The bathroom features a basic design with a standard vanity and a shower with a sliding glass door. The materials and fixtures appear functional but are not high-end, and the overall look is somewhat dated. The condition is maintained but lacks modern updates or luxury features.",1940,81,0,0,0,4.696,0.005660,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_7.jpg,122588155,kitchen,1,4.1,4,0.9,True,kitchen,"This kitchen features updated granite countertops and a stainless steel microwave and range, which elevate it beyond basic. However, the white dishwasher is mismatched, and the wood cabinets are standard, preventing it from reaching a higher luxury level.",980,1088,674,0,989,8.293,0.002862,
claude-sonnet-4-6,claude-sonnet-4-6,images/448006342/448006342_5.jpg,448006342,bathroom,2,5.2,5,0.88,True,bathroom,"The bathroom features a frameless sliding glass shower door with matte black hardware, textured white subway tile in the shower, large-format light wood-look wall tile, a floating white vanity with an integrated sink, and a backlit round LED mirror — all hallmarks of a contemporary, well-executed renovation. The matte black fixtures and hardware are cohesive and on-trend, and the overall design is clean and modern. However, the space appears to be a smaller secondary or guest bath without a soaking tub, and the materials, while quality, stop short of premium stone or high-end custom cabinetry seen at Level 6+.",3401,260,3054,323,0,6.634,0.006099,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_7.jpg,122588155,kitchen,3,4.1,4,5,True,kitchen,"This kitchen features solid wood cabinets that appear well-maintained, granite-like countertops, and a stainless steel over-the-range microwave. However, the white dishwasher and somewhat busy backsplash and countertop pattern, along with the overall style, place it firmly in the updated mid-range category.",980,745,674,0,649,5.347,0.002005,
claude-sonnet-4-6,claude-sonnet-4-6,images/448006342/448006342_5.jpg,448006342,bathroom,3,5.2,5,0.88,True,bathroom,"This bathroom features a frameless sliding glass shower door with matte black hardware, textured white subway tile in the shower, large-format wood-look wall tile, a floating white vanity with an integrated sink, and a round LED backlit mirror — all hallmarks of a modern, well-executed renovation. The matte black fixtures and hardware are cohesive and contemporary, and the overall design is clean and upscale. However, the space appears to be a smaller secondary or guest bath without a soaking tub or double vanity, which keeps it from reaching Level 6 territory.",3401,246,3377,0,0,6.17,0.004775,
claude-sonnet-4-6,claude-sonnet-4-6,images/448006342/448006342_5.jpg,448006342,bathroom,1,5.2,5,0.88,True,bathroom,"The bathroom features a frameless sliding glass shower door with matte black hardware, textured white subway tile in the shower, large-format wood-look wall tile, a floating white vanity with an integrated sink, and a backlit round LED mirror — all hallmarks of a modern, well-executed renovation. The matte black fixtures and hardware are cohesive and contemporary, and the overall design is clean and upscale. However, the space appears to be a smaller secondary or guest bath without a soaking tub, double vanity, or premium stone countertops, keeping it from reaching Level 6 territory.",3401,252,3054,323,0,7.832,0.005979,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_7.jpg,122588155,kitchen,2,4.1,4,0.9,True,kitchen,"This kitchen features updated granite countertops and a stainless steel microwave and range, which elevate it beyond basic. However, the white dishwasher is mismatched, and the wood cabinets are standard, preventing it from reaching a higher luxury level.",980,1088,674,0,989,7.524,0.002862,
claude-sonnet-4-6,claude-sonnet-4-6,images/448006342/448006342_5.jpg,448006342,bathroom,4,5.2,5,0.88,True,bathroom,"This bathroom features a frameless sliding glass shower door with matte black hardware, textured white subway tile in the shower, large-format gray wood-look wall tiles, a floating white vanity with an integrated sink, and a backlit round LED mirror — all hallmarks of a contemporary, well-executed renovation. The matte black fixtures (shower hardware, faucet, toilet paper holder) are cohesive and on-trend, and the overall design is clean and modern. However, the space appears to be a compact secondary bathroom without a soaking tub or double vanity, which keeps it from reaching the upper luxury tiers.",3401,255,3377,0,0,6.592,0.004910,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_7.jpg,122588155,kitchen,5,4.1,4,5,True,kitchen,"This kitchen features solid wood cabinets that appear well-maintained, granite-like countertops, and a stainless steel over-the-range microwave. However, the white dishwasher and somewhat busy backsplash and countertop pattern, along with the overall style, place it firmly in the updated mid-range category.",980,745,674,0,649,5.921,0.002005,
gpt-4o,gpt-4o-2024-08-06,images/444358981/444358981_10.jpg,444358981,bathroom,4,3.0,3,0.9,True,bathroom,"The bathroom features a basic design with a standard vanity and a shower with a sliding glass door. The materials and fixtures appear functional but are not high-end, and the overall design is plain. The condition of the vanity shows some wear, which detracts from the overall appeal.",1940,85,0,0,0,3.924,0.005700,
gemini-2.5-flash,gemini-2.5-flash,images/122588155/122588155_7.jpg,122588155,kitchen,4,4.1,4,0.9,True,kitchen,"This kitchen features updated granite countertops and a stainless steel microwave and range, which elevate it beyond basic. However, the white dishwasher is mismatched, and the wood cabinets are standard, preventing it from reaching a higher luxury level.",980,1088,674,0,989,8.11,0.002862,
gemini-2.5-flash,gemini-2.5-flash,images/111711535/111711535_5.jpg,111711535,kitchen,1,4.1,4,0.9,True,kitchen,"This kitchen features updated stainless steel appliances and dark granite countertops, along with a tiled backsplash, which are characteristic of an updated mid-range kitchen. The wood cabinets are in good condition, but the galley layout and basic overhead lighting prevent it from reaching a higher luxury level.",980,762,674,0,653,5.583,0.002047,
claude-sonnet-4-6,claude-sonnet-4-6,images/448006342/448006342_5.jpg,448006342,bathroom,5,5.2,5,0.88,True,bathroom,"This bathroom features a frameless sliding glass shower door with matte black hardware, textured white subway tile in the shower, large-format gray wood-look wall tile, a floating white vanity with an integrated sink, and a backlit round LED mirror — all hallmarks of a contemporary, well-executed renovation. The matte black fixtures and hardware are cohesive and on-trend, and the overall design is clean and modern. However, the space appears to be a smaller secondary/guest bath without a soaking tub or double vanity, which keeps it from reaching the upscale Level 6 tier.",3401,251,3377,0,0,6.884,0.004850,
claude-sonnet-4-6,claude-sonnet-4-6,images/72670045/72670045_6.jpg,72670045,bathroom,1,4.5,5,0.82,True,bathroom,"The bathroom features a stylish herringbone white tile wall treatment, hexagonal floor tile, a warm wood vanity with a clean white countertop, a round frameless mirror, and modern globe lighting — all cohesive and clearly renovated. However, it retains a tub-shower combo with a curtain rather than a frameless glass enclosure, and the space is compact. The design is above average with thoughtful material choices but falls short of the walk-in glass shower and premium fixtures typical of Level 5+.",3601,234,3054,523,0,6.35,0.006459,
